date,bodyweight,lift,weight,reps,set_type,notes,sleep
2026-03-06,82,front_squat,25,5,t2,
2026-03-06,82,front_squat,35,3,t2,
2026-03-06,82,front_squat,35,5,t2,
2026-03-06,82,front_squat,35,7,t2,
2026-03-06,82,front_squat,35,4,t2,
2026-03-06,82,front_squat,35,6,t2,
2026-03-06,82,front_squat,35,8,t2,
2026-03-07,81.55,ohp,35,5,t1,
2026-03-07,81.55,ohp,40,3,t1,
2026-03-07,81.55,ohp,45,5,t1_amrap,programmed 1+
2026-03-07,81.55,ohp,45,3,t1,
2026-03-07,81.55,ohp,40,5,t1,programmed 3
2026-03-07,81.55,ohp,40,5,t1,programmed 3
2026-03-07,81.55,ohp,35,5,t1,
2026-03-07,81.55,ohp,35,5,t1,
2026-03-07,81.55,ohp,30,10,t1_amrap,programmed 5+
2026-03-07,81.55,incline_bench,25,6,t2,
2026-03-07,81.55,incline_bench,30,5,t2,
2026-03-07,81.55,incline_bench,35,3,t2,
2026-03-07,81.55,incline_bench,35,5,t2,
2026-03-07,81.55,incline_bench,35,7,t2,
2026-03-07,81.55,incline_bench,35,4,t2,
2026-03-07,81.55,incline_bench,35,6,t2,
2026-03-07,81.55,incline_bench,35,8,t2,
2026-03-07,81.55,face_pulls,50,10,accessory,
2026-03-07,81.55,face_pulls,57,7,accessory,
2026-03-07,81.55,seated_row,40,10,accessory,
2026-03-07,81.55,seated_row,40,10,accessory,
2026-03-08,82.05,squat,45,5,t1,
2026-03-08,82.05,squat,50,3,t1,
2026-03-08,82.05,squat,55,3,t1,
2026-03-08,82.05,squat,60,3,testing,
2026-03-08,82.05,squat,65,3,testing,
2026-03-08,82.05,squat,70,3,testing,
2026-03-08,82.05,squat,75,3,testing,
2026-03-08,82.05,squat,80,3,testing,
2026-03-08,82.05,squat,85,3,testing,
2026-03-08,82.05,sumo_deadlift,40,5,t2,
2026-03-08,82.05,sumo_deadlift,55,5,t2,
2026-03-08,82.05,sumo_deadlift,70,3,t2,
2026-03-08,82.05,sumo_deadlift,70,5,t2,
2026-03-08,82.05,sumo_deadlift,70,7,t2,
2026-03-08,82.05,sumo_deadlift,70,6,t2,
2026-03-09,81.55,bench,45,5,t1,,6
2026-03-09,81.55,bench,50,5,t1,,6
2026-03-09,81.55,bench,55,8,t1_amrap,programmed 1+,6
2026-03-09,81.55,bench,50,3,t1,,6
2026-03-09,81.55,bench,50,5,t1,,6
2026-03-09,81.55,bench,45,3,t1,,6
2026-03-09,81.55,bench,45,5,t1,,6
2026-03-09,81.55,bench,40,3,t1,,6
2026-03-09,81.55,bench,35,10,t1_amrap,programmed 5+,6
2026-03-09,81.55,cgbench,25,6,t2,,6
2026-03-09,81.55,cgbench,30,5,t2,,6
2026-03-09,81.55,cgbench,35,3,t2,,6
2026-03-09,81.55,cgbench,35,5,t2,,6
2026-03-09,81.55,cgbench,35,7,t2,,6
2026-03-09,81.55,cgbench,35,4,t2,,6
2026-03-09,81.55,cgbench,35,6,t2,,6
2026-03-09,81.55,cgbench,35,8,t2,,6
2026-03-09,81.55,face_pulls,50,10,accessory,,6
2026-03-09,81.55,face_pulls,57,10,accessory,,6
2026-03-09,81.55,seated_row,40,7,accessory,,6
2026-03-09,81.55,seated_row,40,7,accessory,,6
2026-03-10,81.8,deadlift,70,3,t1,paused,6
2026-03-10,81.8,deadlift,70,3,t1,paused,6
2026-03-10,81.8,deadlift,70,8,t1_amrap,programmed 3+,6
2026-03-10,81.8,deadlift,80,3,t1,paused,6
2026-03-10,81.8,deadlift,80,3,t1,paused,6
2026-03-10,81.8,deadlift,80,3,t1,paused,6
2026-03-10,81.8,deadlift,80,3,t1,paused,6
2026-03-10,81.8,deadlift,70,3,t1,paused,6
2026-03-10,81.8,front_squat,40,3,t2,paused,6
2026-03-10,81.8,front_squat,45,3,t2,paused,6
2026-03-10,81.8,front_squat,45,3,t2,paused,6
2026-03-10,81.8,front_squat,50,3,t2,paused,6
2026-03-10,81.8,front_squat,50,3,t2,paused,6
2026-03-10,81.8,front_squat,40,3,t2,paused,6
2026-03-10,81.8,farmers_walk,45,1,accessory,full lap,6
2026-03-10,81.8,farmers_walk,45,1,accessory,half lap x2,6
2026-03-12,82.6,bench,40,8,t1,,6
2026-03-12,82.6,bench,45,6,t1,,6
2026-03-12,82.6,bench,55,4,t1,,6
2026-03-12,82.6,bench,55,4,t1,,6
2026-03-12,82.6,bench,55,4,t1,,6
2026-03-12,82.6,bench,50,5,t1,,6
2026-03-12,82.6,bench,45,6,t1,,6
2026-03-12,82.6,bench,45,7,t1,,6
2026-03-12,82.6,bench,40,10,t1_amrap,programmed 8+,6
2026-03-12,82.6,ohp,25,6,t2,,6
2026-03-12,82.6,ohp,30,5,t2,,6
2026-03-12,82.6,ohp,35,3,t2,,6
2026-03-12,82.6,ohp,35,5,t2,,6
2026-03-12,82.6,ohp,35,7,t2,,6
2026-03-12,82.6,ohp,35,4,t2,,6
2026-03-12,82.6,ohp,35,6,t2,,6
2026-03-12,82.6,ohp,35,8,t2,,6
2026-03-13,81.55,deadlift,80,5,t1,,5
2026-03-13,81.55,deadlift,90,3,t1,,5
2026-03-13,81.55,deadlift,100,8,t1_amrap,programmed 1+,5
2026-03-13,81.55,deadlift,95,3,t1,,5
2026-03-13,81.55,deadlift,90,3,t1,,5
2026-03-13,81.55,deadlift,85,3,t1,,5
2026-03-13,81.55,deadlift,80,3,t1,,5
2026-03-13,81.55,deadlift,75,3,t1,,5
2026-03-13,81.55,deadlift,70,6,t1_amrap,programmed 3+,5
2026-03-13,81.55,front_squat,30,6,t2,,5
2026-03-13,81.55,front_squat,35,5,t2,,5
2026-03-13,81.55,front_squat,45,3,t2,,5
2026-03-13,81.55,front_squat,45,5,t2,,5
2026-03-13,81.55,front_squat,45,7,t2,,5
2026-03-13,81.55,front_squat,45,4,t2,,5
2026-03-13,81.55,front_squat,45,6,t2,,5
2026-03-14,82,ohp,40,5,t1,,7
2026-03-14,82,ohp,45,3,t1,,7
2026-03-14,82,ohp,50,3,t1_amrap,programmed 1+,7
2026-03-14,82,ohp,45,3,t1,,7
2026-03-14,82,ohp,45,3,t1,,7
2026-03-14,82,ohp,40,3,t1,,7
2026-03-14,82,ohp,40,5,t1,,7
2026-03-14,82,ohp,35,5,t1,,7
2026-03-14,82,ohp,35,12,t1_amrap,programmed 5+,7
2026-03-14,82,incline_bench,25,6,t2,,7
2026-03-14,82,incline_bench,30,5,t2,,7
2026-03-14,82,incline_bench,40,3,t2,,7
2026-03-14,82,incline_bench,40,5,t2,,7
2026-03-14,82,incline_bench,40,7,t2,,7
2026-03-14,82,incline_bench,40,4,t2,,7
2026-03-14,82,incline_bench,40,6,t2,,7
2026-03-14,82,incline_bench,40,8,t2,,7
2026-03-14,82,face_pulls,57,10,accessory,,7
2026-03-14,82,face_pulls,57,10,accessory,,7
2026-03-14,82,pendlay_row,45,7,accessory,,7
2026-03-14,82,pendlay_row,45,7,accessory,,7
2026-03-15,82,squat,60,5,t1,,7
2026-03-15,82,squat,70,3,t1,,7
2026-03-15,82,squat,75,5,t1_amrap,programmed 1+,7
2026-03-15,82,squat,70,3,t1,,7
2026-03-15,82,squat,70,3,t1,,7
2026-03-15,82,squat,65,3,t1,,7
2026-03-15,82,squat,60,5,t1,,7
2026-03-15,82,squat,55,5,t1,,7
2026-03-15,82,squat,50,10,t1_amrap,programmed 5+,7
2026-03-15,82,sumo_deadlift,60,6,t2,,7
2026-03-15,82,sumo_deadlift,70,5,t2,,7
2026-03-15,82,sumo_deadlift,80,3,t2,,7
2026-03-15,82,sumo_deadlift,80,5,t2,,7
2026-03-15,82,sumo_deadlift,80,7,t2,,7
2026-03-15,82,sumo_deadlift,100,3,t2,,7
2026-03-15,82,sumo_deadlift,80,6,t2,,7
2026-03-15,82,sumo_deadlift,80,8,t2,,7
2026-03-17,82.55,bench,45,5,t1,,6.5
2026-03-17,82.55,bench,55,3,t1,,6.5
2026-03-17,82.55,bench,60,7,t1_amrap,programmed 1+,6.5
2026-03-17,82.55,bench,55,3,t1,,6.5
2026-03-17,82.55,bench,55,5,t1,,6.5
2026-03-17,82.55,bench,50,3,t1,,6.5
2026-03-17,82.55,bench,45,6,t1,,6.5
2026-03-17,82.55,bench,45,4,t1,,6.5
2026-03-17,82.55,bench,40,12,t1_amrap,programmed 5+,6.5
2026-03-17,82.55,cgbench,25,6,t2,,6.5
2026-03-17,82.55,cgbench,30,5,t2,,6.5
2026-03-17,82.55,cgbench,40,3,t2,,6.5
2026-03-17,82.55,cgbench,40,5,t2,,6.5
2026-03-17,82.55,cgbench,40,7,t2,,6.5
2026-03-17,82.55,cgbench,40,4,t2,,6.5
2026-03-17,82.55,cgbench,40,6,t2,,6.5
2026-03-17,82.55,cgbench,40,8,t2,,6.5
2026-03-17,82.55,face_pulls,57,10,accessory,,6.5
2026-03-17,82.55,face_pulls,64,10,accessory,,6.5
2026-03-19,83,deadlift,70,3,t1,,5
2026-03-19,83,deadlift,80,3,t1,,5
2026-03-19,83,deadlift,90,3,t1_amrap,programmed 3+,5
2026-03-19,83,deadlift,100,3,t1,,5
2026-03-19,83,deadlift,110,3,t1,,5
2026-03-19,83,deadlift,100,3,t1,,5
2026-03-19,83,deadlift,90,3,t1,,5
2026-03-19,83,deadlift,70,3,t1,,5
2026-03-19,83,front_squat,40,3,t2,,5
2026-03-19,83,front_squat,45,3,t2,,5
2026-03-19,83,front_squat,45,3,t2,,5
2026-03-19,83,front_squat,45,3,t2,,5
2026-03-19,83,front_squat,40,3,t2,,5
2026-03-19,83,front_squat,40,3,t2,,5
2026-03-20,83,bench,40,8,t1,,4
2026-03-20,83,bench,50,6,t1,,4
2026-03-20,83,bench,55,4,t1,,4
2026-03-20,83,bench,55,4,t1,,4
2026-03-20,83,bench,55,4,t1,,4
2026-03-20,83,bench,50,5,t1,,4
2026-03-20,83,bench,50,6,t1,,4
2026-03-20,83,bench,45,7,t1,,4
2026-03-20,83,bench,40,10,t1_amrap,programmed 8+,4
2026-03-20,83,ohp,20,6,t2,,4
2026-03-20,83,ohp,30,5,t2,,4
2026-03-20,83,ohp,35,3,t2,,4
2026-03-20,83,ohp,35,5,t2,,4
2026-03-20,83,ohp,35,7,t2,,4
2026-03-20,83,ohp,35,4,t2,,4
2026-03-20,83,ohp,35,6,t2,,4
2026-03-20,83,ohp,35,6,t2,,4
2026-03-24,82.6,deadlift,85,5,t1,,7
2026-03-24,82.6,deadlift,95,3,t1,,7
2026-03-24,82.6,deadlift,105,5,t1_amrap,programmed 1+,7
2026-03-24,82.6,deadlift,100,3,t1,,7
2026-03-24,82.6,deadlift,95,3,t1,,7
2026-03-24,82.6,deadlift,90,3,t1,,7
2026-03-24,82.6,deadlift,85,3,t1,,7
2026-03-24,82.6,deadlift,75,3,t1,,7
2026-03-24,82.6,deadlift,70,5,t1_amrap,programmed 3+,7
2026-03-24,82.6,farmers_walk,40,1,accessory,,7
2026-03-24,82.6,farmers_walk,40,1,accessory,,7
2026-03-25,83.4,ohp,40,5,t1,,5
2026-03-25,83.4,ohp,45,3,t1,,5
2026-03-25,83.4,ohp,50,3,t1_amrap,programmed 1+,5
2026-03-25,83.4,ohp,45,3,t1,,5
2026-03-25,83.4,ohp,45,3,t1,,5
2026-03-25,83.4,ohp,40,3,t1,,5
2026-03-25,83.4,ohp,40,5,t1,,5
2026-03-25,83.4,ohp,35,5,t1,,5
2026-03-25,83.4,ohp,35,10,t1_amrap,programmed 5+,5
2026-03-25,83.4,incline_bench,25,6,t2,,5
2026-03-25,83.4,incline_bench,35,5,t2,,5
2026-03-25,83.4,incline_bench,40,3,t2,,5
2026-03-25,83.4,incline_bench,40,5,t2,,5
2026-03-25,83.4,incline_bench,40,7,t2,,5
2026-03-25,83.4,incline_bench,40,4,t2,,5
2026-03-25,83.4,incline_bench,40,6,t2,,5
2026-03-25,83.4,incline_bench,40,8,t2,,5
2026-03-25,83.4,face_pulls,57,10,accessory,,5
2026-03-25,83.4,face_pulls,64,6,accessory,,5
2026-03-26,82.3,squat,40,3,warmup,,6
2026-03-26,82.3,squat,50,3,warmup,,6
2026-03-26,82.3,squat,60,3,t1,,6
2026-03-26,82.3,squat,70,3,t1,,6
2026-03-26,82.3,squat,80,3,t1_amrap,programmed 1+,6
2026-03-26,82.3,squat,75,3,t1,,6
2026-03-26,82.3,squat,70,3,t1,,6
2026-03-26,82.3,squat,65,3,t1,,6
2026-03-26,82.3,squat,60,3,t1,,6
2026-03-27,81.5,bench,50,5,t1,,5
2026-03-27,81.5,bench,55,3,t1,,5
2026-03-27,81.5,bench,60,6,t1_amrap,programmed 1+,5
2026-03-27,81.5,bench,60,3,t1,,5
2026-03-27,81.5,bench,55,5,t1,,5
2026-03-27,81.5,bench,50,3,t1,,5
2026-03-27,81.5,bench,50,5,t1,,5
2026-03-27,81.5,bench,45,3,t1,,5
2026-03-27,81.5,bench,40,3,t1_amrap,programmed 5+,5
2026-03-27,81.5,cgbench,25,6,t2,,5
2026-03-27,81.5,cgbench,35,5,t2,,5
2026-03-27,81.5,cgbench,40,3,t2,,5
2026-03-27,81.5,cgbench,40,5,t2,,5
2026-03-27,81.5,cgbench,40,7,t2,,5
2026-03-27,81.5,cgbench,40,4,t2,,5
2026-03-27,81.5,cgbench,40,6,t2,,5
2026-03-27,81.5,cgbench,40,8,t2,,5
